review_id,text,rating,label,restaurant_id,text_clean,text_tokenized
11285,网上评价那么好，实际汤底很寡淡，服务员爱答不理，装修很老旧，名不副实！～,2,0,20,网上评价那么好 实际汤底很寡淡 服务员爱答不理 装修很老旧 名不副实,网上 评价 那么 实际 汤底 寡淡 服务员 爱答不理 装修 老旧 名不副实
11286,不得不说，团购来的，结果菜很难吃，服务很不周到，座位很硬，区别对待太明显了！～,1,0,36,不得不说 团购来的 结果菜很难吃 服务很不周到 座位很硬 区别对待太明显了,不得不 团购 结果 难吃 服务 不周到 座位 区别对待 明显
11287,不得不说，朋友推荐来的，每道菜都很好吃，介绍菜品很详细，装修很有特色，果然名不虚传！,5,1,15,不得不说 朋友推荐来的 每道菜都很好吃 介绍菜品很详细 装修很有特色 果然名不虚传,不得不 朋友 推荐 每道菜 好吃 介绍 菜品 详细 装修 特色 果然 名不虚传
11288,等了半天终于吃上，结果调味太重了，服务员骨碟堆成山也不换，环境装修很老旧，差评！。,2,0,20,等了半天终于吃上 结果调味太重了 服务员骨碟堆成山也不换 环境装修很老旧 差评,半天 终于 结果 调味 太重 服务员 骨碟 成山 不换 环境 装修 老旧 差评
11289,说实话，已经是第三次来了，味道超级棒，服务很周到，装修很有特色，每次都有惊喜！👍,4,1,3,说实话 已经是第三次来了 味道超级棒 服务很周到 装修很有特色 每次都有惊喜,说实话 已经 第三次 味道 超级 服务 周到 装修 特色 每次 惊喜
11290,说实话，团购来的，结果分量很少，上菜速度特别慢，卫生做得很差，区别对待太明显了！！,1,0,26,说实话 团购来的 结果分量很少 上菜速度特别慢 卫生做得很差 区别对待太明显了,说实话 团购 结果 分量 很少 上菜 速度 特别 卫生 区别对待 明显
11291,已经是第三次来了，调味恰到好处，服务很周到，座位很舒服，每次都有惊喜！推荐给大家！,5,1,4,已经是第三次来了 调味恰到好处 服务很周到 座位很舒服 每次都有惊喜 推荐给大家,已经 第三次 调味 恰到好处 服务 周到 座位 舒服 每次 惊喜 推荐 大家
11292,今天和朋友来吃，色香味俱全，服务很专业，音乐很好听，下次还来！ 就是人有点多。,4,1,7,今天和朋友来吃 色香味俱全 服务很专业 音乐很好听 下次还来 就是人有点多,今天 朋友 色香味 俱全 服务 专业 音乐 好听 下次 还来 就是 有点
11293,等了半天终于吃上，结果口味一般般，服务员问什么都不知道，环境音乐很吵，差评！下次还会再来的！,3,0,13,等了半天终于吃上 结果口味一般般 服务员问什么都不知道 环境音乐很吵 差评 下次还会再来的,半天 终于 结果 口味 一般般 服务员 知道 环境 音乐 差评 下次 还会
11294,个人觉得，路过随便进来的，没想到各方面都不错，菜品非常新鲜，服务员很热情，座位很舒服，意外之喜！👍,5,1,2,个人觉得 路过随便进来的 没想到各方面都不错 菜品非常新鲜 服务员很热情 座位很舒服 意外之喜,个人 觉得 路过 随便 进来 没想到 方面 不错 菜品 非常 新鲜 服务员 热情 座位 舒服 意外 之喜
11295,公司团建选的这里，每道菜都很好吃，有求必应，氛围很好，同事们都说好！,4,1,14,公司团建选的这里 每道菜都很好吃 有求必应 氛围很好 同事们都说好,公司 团建 这里 每道菜 好吃 有求必应 氛围 同事 说好
11296,周末和家人来聚餐，口感很丰富，介绍菜品很详细，卫生做得很好，大家都很满意！,5,1,14,周末和家人来聚餐 口感很丰富 介绍菜品很详细 卫生做得很好 大家都很满意,周末 家人 聚餐 口感 丰富 介绍 菜品 详细 卫生 大家 满意
11298,说实话，这家店真的太好吃了，色香味俱全，笑容很亲切，音乐很好听，强烈推荐！推荐给大家！,4,1,14,说实话 这家店真的太好吃了 色香味俱全 笑容很亲切 音乐很好听 强烈推荐 推荐给大家,说实话 这家 真的 好吃 色香味 俱全 笑容 亲切 音乐 好听 强烈推荐 推荐 大家
11299,说实话，公司团建选的这里，厨师水平很高，介绍菜品很详细，灯光很温馨，同事们都说好！～,4,1,8,说实话 公司团建选的这里 厨师水平很高 介绍菜品很详细 灯光很温馨 同事们都说好,说实话 公司 团建 这里 厨师 水平 介绍 菜品 详细 灯光 温馨 同事 说好
11300,说实话，今天和朋友来吃，色香味俱全，服务员很热情，装修很有特色，下次还来！,4,1,46,说实话 今天和朋友来吃 色香味俱全 服务员很热情 装修很有特色 下次还来,说实话 今天 朋友 色香味 俱全 服务员 热情 装修 特色 下次 还来
11301,路过随便进来的，没想到整体感觉很棒，味道很正宗，笑容很亲切，很有格调，意外之喜！,4,1,49,路过随便进来的 没想到整体感觉很棒 味道很正宗 笑容很亲切 很有格调 意外之喜,路过 随便 进来 没想到 整体 感觉 很棒 味道 正宗 笑容 亲切 格调 意外 之喜
11302,说实话，慕名而来，果然没让我失望，招牌菜名不虚传，响应很及时，卫生做得很好，五星好评！。,5,1,19,说实话 慕名而来 果然没让我失望 招牌菜名不虚传 响应很及时 卫生做得很好 五星好评,说实话 慕名而来 果然 失望 招牌菜 名不虚传 响应 及时 卫生 五星 好评
11303,不得不说，这家店真的太好吃了，每道菜都很好吃，介绍菜品很详细，音乐很好听，强烈推荐！下次还会再来的！,4,1,19,不得不说 这家店真的太好吃了 每道菜都很好吃 介绍菜品很详细 音乐很好听 强烈推荐 下次还会再来的,不得不 这家 真的 好吃 每道菜 好吃 介绍 菜品 详细 音乐 好听 强烈推荐 下次 还会
11304,客观评价，今天和朋友来吃，色香味俱全，有求必应，环境很干净，下次还来！推荐给大家！,4,1,41,客观评价 今天和朋友来吃 色香味俱全 有求必应 环境很干净 下次还来 推荐给大家,客观 评价 今天 朋友 色香味 俱全 有求必应 环境 干净 下次 还来 推荐 大家
11305,客观评价，菜品很粗糙，而且叫半天没人理，很没格调，完全不值这个价，后悔来了。！,3,0,25,客观评价 菜品很粗糙 而且叫半天没人理 很没格调 完全不值这个价 后悔来了,客观 评价 菜品 粗糙 而且 半天 人理 格调 完全 不值 后悔
11306,个人觉得，网上评价那么好，实际调味太重了，叫半天没人理，装修很老旧，名不副实！ 不过环境还可以。,1,0,33,个人觉得 网上评价那么好 实际调味太重了 叫半天没人理 装修很老旧 名不副实 不过环境还可以,个人 觉得 网上 评价 那么 实际 调味 太重 半天 人理 装修 老旧 名不副实 不过 环境 可以
11307,每道菜都很好吃，而且响应很及时，卫生做得很好，性价比很高，会再来的。👍,4,1,40,每道菜都很好吃 而且响应很及时 卫生做得很好 性价比很高 会再来的,每道菜 好吃 而且 响应 及时 卫生 性价比
11308,说实话，味道很正宗，而且服务很周到，座位很舒服，性价比很高，会再来的。 就是价格稍贵。👍,4,1,48,说实话 味道很正宗 而且服务很周到 座位很舒服 性价比很高 会再来的 就是价格稍贵,说实话 味道 正宗 而且 服务 周到 座位 舒服 性价比 就是 价格 稍贵
11309,不得不说，团购来的，结果分量很少，全程黑脸，太吵了，区别对待太明显了！～,3,0,3,不得不说 团购来的 结果分量很少 全程黑脸 太吵了 区别对待太明显了,不得不 团购 结果 分量 很少 全程 黑脸 太吵 区别对待 明显
11310,今天和朋友来吃，口感很丰富，上菜速度很快，环境很干净，下次还来！ 就是位置不太好找。,5,1,26,今天和朋友来吃 口感很丰富 上菜速度很快 环境很干净 下次还来 就是位置不太好找,今天 朋友 口感 丰富 上菜 速度 很快 环境 干净 下次 还来 就是 位置 不太好
11311,每道菜都很好吃，而且响应很及时，空间很大，性价比很高，会再来的。,4,1,25,每道菜都很好吃 而且响应很及时 空间很大 性价比很高 会再来的,每道菜 好吃 而且 响应 及时 空间 很大 性价比
11312,等了一个小时才上菜，口感很单一，服务员爱答不理，卫生做得很差，太影响心情了！～,2,0,1,等了一个小时才上菜 口感很单一 服务员爱答不理 卫生做得很差 太影响心情了,小时 上菜 口感 单一 服务员 爱答不理 卫生 影响 心情
11313,讲真，周末和家人来聚餐，菜品非常新鲜，介绍菜品很详细，座位很舒服，大家都很满意！推荐给大家！,5,1,7,讲真 周末和家人来聚餐 菜品非常新鲜 介绍菜品很详细 座位很舒服 大家都很满意 推荐给大家,讲真 周末 家人 聚餐 菜品 非常 新鲜 介绍 菜品 详细 座位 舒服 大家 满意 推荐 大家
11314,<p>讲真，等了一个小时才上菜，味道不正宗，问什么都不知道，环境很脏，太影响心情了！。</p>,2,0,35,讲真 等了一个小时才上菜 味道不正宗 问什么都不知道 环境很脏 太影响心情了,讲真 小时 上菜 味道 正宗 知道 环境 很脏 影响 心情
11315,不得不说，已经是第三次来了，色香味俱全，服务很专业，氛围很好，每次都有惊喜！！,5,1,44,不得不说 已经是第三次来了 色香味俱全 服务很专业 氛围很好 每次都有惊喜,不得不 已经 第三次 色香味 俱全 服务 专业 氛围 每次 惊喜
11316,不得不说，已经是第三次来了，口味很地道，有求必应，音乐很好听，每次都有惊喜！下次还会再来的！,4,1,33,不得不说 已经是第三次来了 口味很地道 有求必应 音乐很好听 每次都有惊喜 下次还会再来的,不得不 已经 第三次 口味 地道 有求必应 音乐 好听 每次 惊喜 下次 还会
11317,说实话，网上评价那么好，实际创意菜很奇怪，全程黑脸，座位很硬，名不副实！。,1,0,18,说实话 网上评价那么好 实际创意菜很奇怪 全程黑脸 座位很硬 名不副实,说实话 网上 评价 那么 实际 创意 奇怪 全程 黑脸 座位 名不副实
11318,<p>个人觉得，已经是第三次来了，招牌菜名不虚传，上菜速度很快，氛围很好，每次都有惊喜！下次还会再来的！</p>,5,1,40,个人觉得 已经是第三次来了 招牌菜名不虚传 上菜速度很快 氛围很好 每次都有惊喜 下次还会再来的,个人 觉得 已经 第三次 招牌菜 名不虚传 上菜 速度 很快 氛围 每次 惊喜 下次 还会
11319,说实话，这家店真的太好吃了，味道超级棒，主动帮忙换骨碟，氛围很好，强烈推荐！～,4,1,24,说实话 这家店真的太好吃了 味道超级棒 主动帮忙换骨碟 氛围很好 强烈推荐,说实话 这家 真的 好吃 味道 超级 主动 帮忙 换骨 氛围 强烈推荐
11320,讲真，已经是第三次来了，分量很足，响应很及时，很有格调，每次都有惊喜！,5,1,29,讲真 已经是第三次来了 分量很足 响应很及时 很有格调 每次都有惊喜,讲真 已经 第三次 分量 很足 响应 及时 格调 每次 惊喜
11321,客观评价，调味太重了，而且没人管，太吵了，完全不值这个价，后悔来了。,1,0,22,客观评价 调味太重了 而且没人管 太吵了 完全不值这个价 后悔来了,客观 评价 调味 太重 而且 没人管 太吵 完全 不值 后悔
11322,公司团建选的这里，汤底很浓郁，笑容很亲切，卫生做得很好，同事们都说好！！,4,1,19,公司团建选的这里 汤底很浓郁 笑容很亲切 卫生做得很好 同事们都说好,公司 团建 这里 汤底 浓郁 笑容 亲切 卫生 同事 说好
11323,今天和朋友来吃，汤底很浓郁，服务员很热情，氛围很好，下次还来！推荐给大家！,4,1,27,今天和朋友来吃 汤底很浓郁 服务员很热情 氛围很好 下次还来 推荐给大家,今天 朋友 汤底 浓郁 服务员 热情 氛围 下次 还来 推荐 大家
11324,朋友说好吃才来的，没想到味道太咸了，服务员爱答不理，灯光很昏暗，太失望了！👍,1,0,32,朋友说好吃才来的 没想到味道太咸了 服务员爱答不理 灯光很昏暗 太失望了,朋友 好吃 没想到 味道 太咸 服务员 爱答不理 灯光 昏暗 失望
11325,个人觉得，这家店真的太好吃了，味道很正宗，有求必应，座位很舒服，强烈推荐！,4,1,37,个人觉得 这家店真的太好吃了 味道很正宗 有求必应 座位很舒服 强烈推荐,个人 觉得 这家 真的 好吃 味道 正宗 有求必应 座位 舒服 强烈推荐
11326,今天和朋友来吃，厨师水平很高，笑容很亲切，氛围很好，下次还来！。,4,1,2,今天和朋友来吃 厨师水平很高 笑容很亲切 氛围很好 下次还来,今天 朋友 厨师 水平 笑容 亲切 氛围 下次 还来
11327,<p>个人觉得，这家店真的太好吃了，厨师水平很高，服务很周到，卫生做得很好，强烈推荐！</p>,4,1,33,个人觉得 这家店真的太好吃了 厨师水平很高 服务很周到 卫生做得很好 强烈推荐,个人 觉得 这家 真的 好吃 厨师 水平 服务 周到 卫生 强烈推荐
11328,说实话，慕名而来，果然没让我失望，招牌菜名不虚传，介绍菜品很详细，氛围很好，五星好评！～,5,1,40,说实话 慕名而来 果然没让我失望 招牌菜名不虚传 介绍菜品很详细 氛围很好 五星好评,说实话 慕名而来 果然 失望 招牌菜 名不虚传 介绍 菜品 详细 氛围 五星 好评
11329,第一次来这家店，色香味俱全，服务员很热情，座位很舒服，体验非常好！,4,1,31,第一次来这家店 色香味俱全 服务员很热情 座位很舒服 体验非常好,第一次 这家 色香味 俱全 服务员 热情 座位 舒服 体验 非常
11330,讲真，慕名而来，果然没让我失望，口味很地道，笑容很亲切，氛围很好，五星好评！👍,4,1,1,讲真 慕名而来 果然没让我失望 口味很地道 笑容很亲切 氛围很好 五星好评,讲真 慕名而来 果然 失望 口味 地道 笑容 亲切 氛围 五星 好评
11331,讲真，朋友说好吃才来的，没想到汤底很寡淡，服务员爱答不理，卫生做得很差，太失望了！,3,0,35,讲真 朋友说好吃才来的 没想到汤底很寡淡 服务员爱答不理 卫生做得很差 太失望了,讲真 朋友 好吃 没想到 汤底 寡淡 服务员 爱答不理 卫生 失望
11332,客观评价，等了半天终于吃上，结果味道不正宗，服务员骨碟堆成山也不换，环境太吵了，差评！,2,0,14,客观评价 等了半天终于吃上 结果味道不正宗 服务员骨碟堆成山也不换 环境太吵了 差评,客观 评价 半天 终于 结果 味道 正宗 服务员 骨碟 成山 不换 环境 太吵 差评
11333,再也不会来了，菜品不新鲜，服务很不周到，太吵了，体验很差！～,1,0,39,再也不会来了 菜品不新鲜 服务很不周到 太吵了 体验很差,再也不会 菜品 新鲜 服务 不周到 太吵 体验 很差
11334,第一次来这家店，食材很新鲜，有求必应，空间很大，体验非常好！推荐给大家！,4,1,32,第一次来这家店 食材很新鲜 有求必应 空间很大 体验非常好 推荐给大家,第一次 这家 食材 新鲜 有求必应 空间 很大 体验 非常 推荐 大家
11335,讲真，团购来的，结果菜品很粗糙，服务员爱答不理，装修很老旧，区别对待太明显了！,2,0,39,讲真 团购来的 结果菜品很粗糙 服务员爱答不理 装修很老旧 区别对待太明显了,讲真 团购 结果 菜品 粗糙 服务员 爱答不理 装修 老旧 区别对待 明显
11336,个人觉得，踩雷了，口味一般般，服务员态度很差，座位很硬，不推荐大家来。,2,0,40,个人觉得 踩雷了 口味一般般 服务员态度很差 座位很硬 不推荐大家来,个人 觉得 口味 一般般 服务员 态度 很差 座位 推荐 大家
11337,口感很丰富，而且服务员很热情，卫生做得很好，性价比很高，会再来的。,5,1,46,口感很丰富 而且服务员很热情 卫生做得很好 性价比很高 会再来的,口感 丰富 而且 服务员 热情 卫生 性价比
11338,不得不说，周末和家人来聚餐，每道菜都很好吃，有求必应，氛围很好，大家都很满意！,4,1,32,不得不说 周末和家人来聚餐 每道菜都很好吃 有求必应 氛围很好 大家都很满意,不得不 周末 家人 聚餐 每道菜 好吃 有求必应 氛围 大家 满意
11339,朋友说好吃才来的，没想到食材不新鲜，服务员态度很差，氛围很差，太失望了！！,1,0,20,朋友说好吃才来的 没想到食材不新鲜 服务员态度很差 氛围很差 太失望了,朋友 好吃 没想到 食材 新鲜 服务员 态度 很差 氛围 很差 失望
11340,说实话，第一次来这家店，菜品非常新鲜，服务员态度特别好，环境很干净，体验非常好！ 就是人有点多。👍,5,1,46,说实话 第一次来这家店 菜品非常新鲜 服务员态度特别好 环境很干净 体验非常好 就是人有点多,说实话 第一次 这家 菜品 非常 新鲜 服务员 态度 特别 环境 干净 体验 非常 就是 有点
11341,慕名而来，果然没让我失望，汤底很浓郁，服务很专业，环境很干净，五星好评！！,5,1,43,慕名而来 果然没让我失望 汤底很浓郁 服务很专业 环境很干净 五星好评,慕名而来 果然 失望 汤底 浓郁 服务 专业 环境 干净 五星 好评
11342,客观评价，已经是第三次来了，调味恰到好处，服务很周到，座位很舒服，每次都有惊喜！下次还会再来的！,4,1,28,客观评价 已经是第三次来了 调味恰到好处 服务很周到 座位很舒服 每次都有惊喜 下次还会再来的,客观 评价 已经 第三次 调味 恰到好处 服务 周到 座位 舒服 每次 惊喜 下次 还会
11343,讲真，公司团建选的这里，色香味俱全，上菜速度很快，很安静适合聊天，同事们都说好！ 就是人有点多。,5,1,20,讲真 公司团建选的这里 色香味俱全 上菜速度很快 很安静适合聊天 同事们都说好 就是人有点多,讲真 公司 团建 这里 色香味 俱全 上菜 速度 很快 安静 适合 聊天 同事 说好 就是 有点
11344,汤底很浓郁，而且上菜速度很快，空间很大，性价比很高，会再来的。。,5,1,47,汤底很浓郁 而且上菜速度很快 空间很大 性价比很高 会再来的,汤底 浓郁 而且 上菜 速度 很快 空间 很大 性价比
11345,个人觉得，再也不会来了，卖相很差，问什么都不知道，音乐很吵，体验很差！👍,2,0,15,个人觉得 再也不会来了 卖相很差 问什么都不知道 音乐很吵 体验很差,个人 觉得 再也不会 卖相 很差 知道 音乐 体验 很差
11346,讲真，网上评价那么好，实际味道太咸了，服务员态度很差，座位很硬，名不副实！,1,0,11,讲真 网上评价那么好 实际味道太咸了 服务员态度很差 座位很硬 名不副实,讲真 网上 评价 那么 实际 味道 太咸 服务员 态度 很差 座位 名不副实
11347,路过随便进来的，没想到体验超出预期，菜品很精致，服务很周到，很安静适合聊天，意外之喜！。,5,1,12,路过随便进来的 没想到体验超出预期 菜品很精致 服务很周到 很安静适合聊天 意外之喜,路过 随便 进来 没想到 体验 超出 预期 菜品 精致 服务 周到 安静 适合 聊天 意外 之喜
11348,客观评价，等了半天终于吃上，结果招牌菜也就那样，服务员上菜速度特别慢，环境卫生做得很差，差评！推荐给大家！,1,0,10,客观评价 等了半天终于吃上 结果招牌菜也就那样 服务员上菜速度特别慢 环境卫生做得很差 差评 推荐给大家,客观 评价 半天 终于 结果 招牌菜 那样 服务员 上菜 速度 特别 环境卫生 差评 推荐 大家
11349,慕名而来，果然没让我失望，厨师水平很高，介绍菜品很详细，卫生做得很好，五星好评！👍,5,1,21,慕名而来 果然没让我失望 厨师水平很高 介绍菜品很详细 卫生做得很好 五星好评,慕名而来 果然 失望 厨师 水平 介绍 菜品 详细 卫生 五星 好评
11350,个人觉得，慕名而来，果然没让我失望，调味恰到好处，服务很专业，空间很大，五星好评！,4,1,16,个人觉得 慕名而来 果然没让我失望 调味恰到好处 服务很专业 空间很大 五星好评,个人 觉得 慕名而来 果然 失望 调味 恰到好处 服务 专业 空间 很大 五星 好评
11351,说实话，等了一个小时才上菜，食材不新鲜，服务员爱答不理，座位很硬，太影响心情了！,1,0,24,说实话 等了一个小时才上菜 食材不新鲜 服务员爱答不理 座位很硬 太影响心情了,说实话 小时 上菜 食材 新鲜 服务员 爱答不理 座位 影响 心情
11352,客观评价，菜品很粗糙，而且骨碟堆成山也不换，太吵了，完全不值这个价，后悔来了。,2,0,45,客观评价 菜品很粗糙 而且骨碟堆成山也不换 太吵了 完全不值这个价 后悔来了,客观 评价 菜品 粗糙 而且 骨碟 成山 不换 太吵 完全 不值 后悔
11353,不得不说，第一次来这家店，汤底很浓郁，主动帮忙换骨碟，灯光很温馨，体验非常好！,4,1,14,不得不说 第一次来这家店 汤底很浓郁 主动帮忙换骨碟 灯光很温馨 体验非常好,不得不 第一次 这家 汤底 浓郁 主动 帮忙 换骨 灯光 温馨 体验 非常
11354,公司团建选的这里，分量很足，有求必应，装修很有特色，同事们都说好！ 就是人有点多。推荐给大家！,5,1,10,公司团建选的这里 分量很足 有求必应 装修很有特色 同事们都说好 就是人有点多 推荐给大家,公司 团建 这里 分量 很足 有求必应 装修 特色 同事 说好 就是 有点 推荐 大家
11355,周末和家人来聚餐，味道很正宗，服务员态度特别好，氛围很好，大家都很满意！！,4,1,31,周末和家人来聚餐 味道很正宗 服务员态度特别好 氛围很好 大家都很满意,周末 家人 聚餐 味道 正宗 服务员 态度 特别 氛围 大家 满意
11356,说实话，今天和朋友来吃，调味恰到好处，服务员态度特别好，座位很舒服，下次还来！ 就是价格稍贵。👍,5,1,37,说实话 今天和朋友来吃 调味恰到好处 服务员态度特别好 座位很舒服 下次还来 就是价格稍贵,说实话 今天 朋友 调味 恰到好处 服务员 态度 特别 座位 舒服 下次 还来 就是 价格 稍贵
11357,不得不说，网上评价那么好，实际口感很单一，问什么都不知道，环境很脏，名不副实！👍,2,0,36,不得不说 网上评价那么好 实际口感很单一 问什么都不知道 环境很脏 名不副实,不得不 网上 评价 那么 实际 口感 单一 知道 环境 很脏 名不副实
11358,不得不说，这家店真的太好吃了，厨师水平很高，响应很及时，环境很干净，强烈推荐！！,5,1,5,不得不说 这家店真的太好吃了 厨师水平很高 响应很及时 环境很干净 强烈推荐,不得不 这家 真的 好吃 厨师 水平 响应 及时 环境 干净 强烈推荐
11359,个人觉得，等了半天终于吃上，结果厨师水平一般，服务员服务很不周到，环境音乐很吵，差评！～,1,0,9,个人觉得 等了半天终于吃上 结果厨师水平一般 服务员服务很不周到 环境音乐很吵 差评,个人 觉得 半天 终于 结果 厨师 水平 一般 服务员 服务 不周到 环境 音乐 差评
11360,路过随便进来的，没想到性价比超高，色香味俱全，主动帮忙换骨碟，座位很舒服，意外之喜！,5,1,49,路过随便进来的 没想到性价比超高 色香味俱全 主动帮忙换骨碟 座位很舒服 意外之喜,路过 随便 进来 没想到 性价比 超高 色香味 俱全 主动 帮忙 换骨 座位 舒服 意外 之喜
11361,个人觉得，慕名而来，果然没让我失望，分量很足，笑容很亲切，音乐很好听，五星好评！,4,1,6,个人觉得 慕名而来 果然没让我失望 分量很足 笑容很亲切 音乐很好听 五星好评,个人 觉得 慕名而来 果然 失望 分量 很足 笑容 亲切 音乐 好听 五星 好评
11362,讲真，第一次来这家店，招牌菜名不虚传，服务很专业，装修很有特色，体验非常好！下次还会再来的！,4,1,19,讲真 第一次来这家店 招牌菜名不虚传 服务很专业 装修很有特色 体验非常好 下次还会再来的,讲真 第一次 这家 招牌菜 名不虚传 服务 专业 装修 特色 体验 非常 下次 还会
11363,说实话，菜品很精致，而且服务很周到，音乐很好听，性价比很高，会再来的。,4,1,3,说实话 菜品很精致 而且服务很周到 音乐很好听 性价比很高 会再来的,说实话 菜品 精致 而且 服务 周到 音乐 好听 性价比
11364,讲真，路过随便进来的，没想到各方面都不错，口感很丰富，上菜速度很快，音乐很好听，意外之喜！。,4,1,44,讲真 路过随便进来的 没想到各方面都不错 口感很丰富 上菜速度很快 音乐很好听 意外之喜,讲真 路过 随便 进来 没想到 方面 不错 口感 丰富 上菜 速度 很快 音乐 好听 意外 之喜
11365,<p>团购来的，结果菜品很粗糙，叫半天没人理，座位很硬，区别对待太明显了！</p>,2,0,30,团购来的 结果菜品很粗糙 叫半天没人理 座位很硬 区别对待太明显了,团购 结果 菜品 粗糙 半天 人理 座位 区别对待 明显
11366,分量很少，而且叫半天没人理，太吵了，完全不值这个价，后悔来了。,1,0,29,分量很少 而且叫半天没人理 太吵了 完全不值这个价 后悔来了,分量 很少 而且 半天 人理 太吵 完全 不值 后悔
11367,公司团建选的这里，味道超级棒，有求必应，音乐很好听，同事们都说好！！,5,1,42,公司团建选的这里 味道超级棒 有求必应 音乐很好听 同事们都说好,公司 团建 这里 味道 超级 有求必应 音乐 好听 同事 说好
11368,个人觉得，慕名而来，果然没让我失望，食材很新鲜，笑容很亲切，很有格调，五星好评！,5,1,18,个人觉得 慕名而来 果然没让我失望 食材很新鲜 笑容很亲切 很有格调 五星好评,个人 觉得 慕名而来 果然 失望 食材 新鲜 笑容 亲切 格调 五星 好评
11369,说实话，周末和家人来聚餐，创意菜很有特色，上菜速度很快，卫生做得很好，大家都很满意！👍,5,1,18,说实话 周末和家人来聚餐 创意菜很有特色 上菜速度很快 卫生做得很好 大家都很满意,说实话 周末 家人 聚餐 创意 特色 上菜 速度 很快 卫生 大家 满意
11370,周末和家人来聚餐，味道超级棒，服务很专业，氛围很好，大家都很满意！下次还会再来的！,4,1,47,周末和家人来聚餐 味道超级棒 服务很专业 氛围很好 大家都很满意 下次还会再来的,周末 家人 聚餐 味道 超级 服务 专业 氛围 大家 满意 下次 还会
11371,个人觉得，团购来的，结果创意菜很奇怪，服务员态度很差，氛围很差，区别对待太明显了！,3,0,3,个人觉得 团购来的 结果创意菜很奇怪 服务员态度很差 氛围很差 区别对待太明显了,个人 觉得 团购 结果 创意 奇怪 服务员 态度 很差 氛围 很差 区别对待 明显
11372,不得不说，这家店太让人失望了，卖相很差，上菜速度特别慢，环境很脏，再也不来了！下次还会再来的！,3,0,20,不得不说 这家店太让人失望了 卖相很差 上菜速度特别慢 环境很脏 再也不来了 下次还会再来的,不得不 这家 失望 卖相 很差 上菜 速度 特别 环境 很脏 再也 不来 下次 还会
11373,客观评价，第一次来这家店，味道很正宗，服务员态度特别好，音乐很好听，体验非常好！推荐给大家！,5,1,46,客观评价 第一次来这家店 味道很正宗 服务员态度特别好 音乐很好听 体验非常好 推荐给大家,客观 评价 第一次 这家 味道 正宗 服务员 态度 特别 音乐 好听 体验 非常 推荐 大家
11374,等了一个小时才上菜，汤底很寡淡，叫半天没人理，环境很脏，太影响心情了！。,3,0,33,等了一个小时才上菜 汤底很寡淡 叫半天没人理 环境很脏 太影响心情了,小时 上菜 汤底 寡淡 半天 人理 环境 很脏 影响 心情
11375,客观评价，公司团建选的这里，口味很地道，服务很周到，很安静适合聊天，同事们都说好！推荐给大家！,5,1,44,客观评价 公司团建选的这里 口味很地道 服务很周到 很安静适合聊天 同事们都说好 推荐给大家,客观 评价 公司 团建 这里 口味 地道 服务 周到 安静 适合 聊天 同事 说好 推荐 大家
11376,个人觉得，周末和家人来聚餐，食材很新鲜，主动帮忙换骨碟，座位很舒服，大家都很满意！,5,1,10,个人觉得 周末和家人来聚餐 食材很新鲜 主动帮忙换骨碟 座位很舒服 大家都很满意,个人 觉得 周末 家人 聚餐 食材 新鲜 主动 帮忙 换骨 座位 舒服 大家 满意
11377,讲真，汤底很浓郁，而且服务很周到，灯光很温馨，性价比很高，会再来的。。,4,1,29,讲真 汤底很浓郁 而且服务很周到 灯光很温馨 性价比很高 会再来的,讲真 汤底 浓郁 而且 服务 周到 灯光 温馨 性价比
11378,这家店真的太好吃了，创意菜很有特色，有求必应，装修很有特色，强烈推荐！,5,1,34,这家店真的太好吃了 创意菜很有特色 有求必应 装修很有特色 强烈推荐,这家 真的 好吃 创意 特色 有求必应 装修 特色 强烈推荐
11379,个人觉得，团购来的，结果口感很单一，没人管，环境很脏，区别对待太明显了！下次还会再来的！,3,0,39,个人觉得 团购来的 结果口感很单一 没人管 环境很脏 区别对待太明显了 下次还会再来的,个人 觉得 团购 结果 口感 单一 没人管 环境 很脏 区别对待 明显 下次 还会
11380,说实话，今天和朋友来吃，招牌菜名不虚传，服务员态度特别好，空间很大，下次还来！！,4,1,47,说实话 今天和朋友来吃 招牌菜名不虚传 服务员态度特别好 空间很大 下次还来,说实话 今天 朋友 招牌菜 名不虚传 服务员 态度 特别 空间 很大 下次 还来
11381,<p>已经是第三次来了，食材很新鲜，服务很专业，座位很舒服，每次都有惊喜！ 就是价格稍贵。！</p>,5,1,43,已经是第三次来了 食材很新鲜 服务很专业 座位很舒服 每次都有惊喜 就是价格稍贵,已经 第三次 食材 新鲜 服务 专业 座位 舒服 每次 惊喜 就是 价格 稍贵
11382,说实话，公司团建选的这里，调味恰到好处，主动帮忙换骨碟，座位很舒服，同事们都说好！,5,1,17,说实话 公司团建选的这里 调味恰到好处 主动帮忙换骨碟 座位很舒服 同事们都说好,说实话 公司 团建 这里 调味 恰到好处 主动 帮忙 换骨 座位 舒服 同事 说好
11383,周末和家人来聚餐，汤底很浓郁，服务很专业，氛围很好，大家都很满意！ 就是人有点多。～,4,1,10,周末和家人来聚餐 汤底很浓郁 服务很专业 氛围很好 大家都很满意 就是人有点多,周末 家人 聚餐 汤底 浓郁 服务 专业 氛围 大家 满意 就是 有点
